domain,product_title,canonical_url,public_product_id,public_variant_id,public_offer_id,public_sku_id,category,strength_size_options,current_price,compare_at_list_price,currency,stock_status,backorder,min_purchase,max_purchase,exact_public_quantity,is_retatrutide,source_url,extraction_method,captured_at,confidence,caveat
ionpeptide.com,ION-2T,https://ionpeptide.com/product/ion2t/?attribute_variant=20mg,1912,2239,,10100017,,Variant: 20mg,85,85,USD,in_stock,no,1,1019,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,ION-2T,https://ionpeptide.com/product/ion2t/?attribute_variant=30mg,1912,2238,,10100018,,Variant: 30mg,108.5,108.5,USD,in_stock,no,1,486,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,ION-2T,https://ionpeptide.com/product/ion2t/?attribute_variant=40mg,1912,2237,,10100019,,Variant: 40mg,129,129,USD,in_stock,no,1,1882,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,ION-2T,https://ionpeptide.com/product/ion2t/?attribute_variant=60mg,1912,2236,,10100020,,Variant: 60mg,149,149,USD,in_stock,no,1,239,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,ION-3R,https://ionpeptide.com/product/ion3r/?attribute_variant=10mg,767,2231,,10100022,,Variant: 10mg,58.5,58.5,USD,in_stock,no,1,1029,,true,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,ION-3R,https://ionpeptide.com/product/ion3r/?attribute_variant=20mg,767,2230,,10100024,,Variant: 20mg,99.95,99.95,USD,in_stock,no,1,1875,,true,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,ION-3R,https://ionpeptide.com/product/ion3r/?attribute_variant=30mg,767,2229,,10100026,,Variant: 30mg,139,139,USD,in_stock,no,1,1984,,true,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,ION-3R,https://ionpeptide.com/product/ion3r/?attribute_variant=40+mg,767,196325,,,,Variant: 40 mg,165,165,USD,out_of_stock,no,1,,,true,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,ION-3R,https://ionpeptide.com/product/ion3r/?attribute_variant=50mg,767,2228,,10100027,,Variant: 50mg,189,189,USD,in_stock,no,1,312,,true,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,ION-3R,https://ionpeptide.com/product/ion3r/?attribute_variant=5mg,767,53891,,10100028,,Variant: 5mg,39,39,USD,in_stock,no,1,763,,true,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,ION-3R,https://ionpeptide.com/product/ion3r/?attribute_variant=60mg,767,6284,,10100029,,Variant: 60mg,219,219,USD,in_stock,no,1,137,,true,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,ION-3R,https://ionpeptide.com/product/ion3r/?attribute_variant=7mg,767,177262,,10100045,,Variant: 7mg,49,49,USD,in_stock,no,1,2041,,true,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,Ipamo,https://ionpeptide.com/product/ipamo/?attribute_variant=10mg,1902,2192,,10110008,,Variant: 10mg,42,42,USD,in_stock,no,1,432,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,Ipamo,https://ionpeptide.com/product/ipamo/?attribute_variant=5mg,1902,2193,,10110009,,Variant: 5mg,35,35,USD,in_stock,no,1,756,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,KLOW – 80mg,https://ionpeptide.com/product/klow80/,1906,,,10120013,All | Blends | Lyophilized,,109,109,USD,in_stock,no,1,357,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=2,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,KPV – 10mg,https://ionpeptide.com/product/kpv10/,2026,,,10170001,All | Lyophilized,,49,49,USD,in_stock,no,1,400,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,KSPTN,https://ionpeptide.com/product/ksptn/?attribute_variant=10mg&attribute_default=Default,2027,101634,,10160003,,"Variant: 10mg, Default: Default",39,39,USD,in_stock,no,1,956,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,KSPTN,https://ionpeptide.com/product/ksptn/?attribute_variant=5mg&attribute_default=Default,2027,101633,,10160005,,"Variant: 5mg, Default: Default",29,29,USD,in_stock,no,1,139,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,L-Carnitine – 500mg,https://ionpeptide.com/product/lc5000/,166494,,,10180004,Antioxidant & Cellular Signaling | Bioenergetic Pathway Modulators | Signal Transduction Pathways,,40,40,USD,in_stock,no,1,912,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,Lemon Bottle – 10ml,https://ionpeptide.com/product/lb10/,2088,,,20100031,All | Others,,39,39,USD,in_stock,no,1,496,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,LIPO-C + B12 (Methylated) – 10mg,https://ionpeptide.com/product/lcb12m10/,24953,,,20100033,All | Antioxidant & Cellular Signaling | Bioenergetic Pathway Modulators | Blends | Signal Transduction Pathways,,79,79,USD,in_stock,no,1,781,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,Lipo-C Burn Blend – 526mg,https://ionpeptide.com/product/lcb526/,168539,,,20100044,Antioxidant & Cellular Signaling | Bioenergetic Pathway Modulators | Signal Transduction Pathways,,79,79,USD,in_stock,no,1,881,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,LL-37 – 5mg,https://ionpeptide.com/product/ll375/,2080,,,10170002,All | Lyophilized,,45,45,USD,in_stock,no,1,128,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,Matrixyl – 10mg,https://ionpeptide.com/product/mtx10/,110184,,,10150012,Antioxidant & Cellular Signaling | Signal Transduction Pathways | Tissue Remodeling & Protein Function,,129,129,USD,in_stock,no,1,146,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,MLT I,https://ionpeptide.com/product/mlt1/?attribute_variant=10mg,548,3002,,10160006,,Variant: 10mg,35,35,USD,in_stock,no,1,163,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,MLT II,https://ionpeptide.com/product/mlt2/?attribute_weight=10mg,549,110089,,10160008,,weight: 10mg,35,35,USD,in_stock,no,1,88,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,MLT II,https://ionpeptide.com/product/mlt2/?attribute_weight=20mg,549,110088,,10160009,,weight: 20mg,67,67,USD,in_stock,no,1,411,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,MLT II Spray – 10mg | 10ml,https://ionpeptide.com/product/spraym210/,224177,,,,Antioxidant & Cellular Signaling | Bioenergetic Pathway Modulators | Signal Transduction Pathways | Sprays,,49.95,49.95,USD,out_of_stock,no,1,,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,MOTS-c,https://ionpeptide.com/product/mtsc/?attribute_variant=10mg,1877,6070,,10140012,,Variant: 10mg,42,42,USD,in_stock,no,1,142,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,MOTS-c,https://ionpeptide.com/product/mtsc/?attribute_variant=40mg,1877,6069,,10140013,,Variant: 40mg,115,115,USD,out_of_stock,no,1,,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,Mthl Blue – 60ml,https://ionpeptide.com/product/mb160/,19682,,,30140011,Antioxidant & Cellular Signaling | Bioenergetic Pathway Modulators | Drops | Signal Transduction Pathways,,24,24,USD,in_stock,no,1,1117,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,NA-Semax Amidate Spray – 10mg | 10ml,https://ionpeptide.com/product/spraynasa10/,224180,,,,Antioxidant & Cellular Signaling | Signal Transduction Pathways | Sprays | Tissue Remodeling & Protein Function,,49.95,49.95,USD,out_of_stock,no,1,,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,NAD+,https://ionpeptide.com/product/nadp/?attribute_variant=1000mg,1884,20000,,10140014,,Variant: 1000mg,85,85,USD,in_stock,no,1,430,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,NAD+,https://ionpeptide.com/product/nadp/?attribute_variant=500mg,1884,19999,,10140015,,Variant: 500mg,44,44,USD,in_stock,no,1,1684,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,NAD+ / Glutathione / Vitamin C Blend Spray | 10ml,https://ionpeptide.com/product/sprayngvcb/,224196,,,,Antioxidant & Cellular Signaling | Bioenergetic Pathway Modulators | Signal Transduction Pathways | Sprays,,89.95,89.95,USD,out_of_stock,no,1,,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,NAD+ Buffered – 500mg,https://ionpeptide.com/product/nadb500/,33430,,,10140017,All | Antioxidant & Cellular Signaling | Bioenergetic Pathway Modulators | Lyophilized | Signal Transduction Pathways,,59,59,USD,in_stock,no,1,112,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
ionpeptide.com,NAD+ Dissolvable,https://ionpeptide.com/product/nadd/,126158,,,30140016,Complex / Elixirs,,25,25,USD,out_of_stock,no,1,,,false,https://ionpeptide.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
